
time,ax,ay,az,wx,wy,wz,
0.469,-0.11,0.00,0.19,0.05,0.05,-0.04,
0.469,-0.10,-0.05,0.20,0.05,0.05,-0.04,
0.47,-0.10,-0.05,0.20,0.05,0.04,-0.04,
0.47,-0.10,-0.05,0.20,0.05,0.05,-0.04,
0.472,-0.09,-0.08,0.19,0.05,0.05,-0.04,
0.473,-0.09,-0.08,0.19,0.05,0.05,-0.04,
0.474,-0.09,-0.08,0.19,0.05,0.05,-0.04,
0.478,-0.09,-0.08,0.19,0.05,0.05,-0.04,
0.478,-0.08,-0.12,0.20,0.05,0.05,-0.04,
0.479,-0.08,-0.12,0.20,0.05,0.05,-0.03,
0.482,-0.05,-0.14,0.21,0.05,0.05,-0.03,
0.482,-0.05,-0.14,0.21,0.05,0.05,-0.03,
0.485,-0.05,-0.14,0.21,0.05,0.05,-0.03,
0.487,-0.06,-0.17,0.19,0.05,0.05,-0.03,
0.487,-0.06,-0.17,0.19,0.06,0.05,-0.03,
0.489,-0.06,-0.17,0.19,0.06,0.05,-0.03,
0.491,-0.05,-0.17,0.19,0.06,0.05,-0.03,
0.492,-0.05,-0.17,0.19,0.06,0.06,-0.03,
0.494,-0.05,-0.17,0.19,0.06,0.06,-0.03,
0.496,-0.05,-0.17,0.19,0.06,0.05,-0.02,
0.497,-0.06,-0.18,0.19,0.06,0.05,-0.02,
0.499,-0.06,-0.18,0.19,0.06,0.05,-0.02,
0.501,-0.06,-0.17,0.17,0.06,0.05,-0.02,
0.502,-0.06,-0.17,0.17,0.06,0.05,-0.02,
0.504,-0.06,-0.17,0.17,0.06,0.05,-0.01,
0.506,-0.06,-0.17,0.17,0.06,0.05,-0.01,
0.506,-0.06,-0.15,0.17,0.06,0.05,-0.01,
0.509,-0.06,-0.15,0.17,0.07,0.05,-0.01,
0.511,-0.06,-0.11,0.17,0.07,0.05,-0.01,
0.527,-0.06,-0.11,0.17,0.07,0.05,-0.01,
0.527,-0.06,-0.11,0.17,0.07,0.04,-0.01,
0.527,-0.06,-0.11,0.17,0.07,0.04,-0.01,
0.527,-0.05,-0.07,0.20,0.07,0.04,-0.01,
0.528,-0.05,-0.07,0.20,0.07,0.04,-0.01,
0.528,-0.10,-0.07,0.22,0.07,0.04,-0.01,
0.528,-0.10,-0.07,0.22,0.07,0.03,-0.01,
0.528,-0.10,-0.07,0.22,0.07,0.03,-0.01,
0.529,-0.10,-0.07,0.22,0.08,0.03,-0.01,
0.529,-0.12,-0.04,0.26,0.08,0.03,-0.01,
0.529,-0.12,-0.04,0.26,0.08,0.03,-0.01,
0.536,-0.12,-0.04,0.26,0.08,0.03,-0.02,
0.537,-0.15,-0.04,0.29,0.08,0.03,-0.02,
0.537,-0.15,-0.04,0.29,0.08,0.02,-0.02,
0.537,-0.15,-0.04,0.29,0.08,0.02,-0.02,
0.537,-0.15,-0.03,0.27,0.08,0.02,-0.02,
0.538,-0.15,-0.03,0.27,0.08,0.02,-0.03,
0.54,-0.15,-0.03,0.27,0.08,0.02,-0.03,
0.541,-0.17,-0.02,0.28,0.08,0.02,-0.03,
0.542,-0.17,-0.02,0.28,0.08,0.01,-0.03,
0.545,-0.17,-0.02,0.28,0.08,0.01,-0.04,
0.545,-0.19,-0.04,0.32,0.08,0.01,-0.04,
0.548,-0.19,-0.04,0.32,0.08,0.01,-0.04,
0.551,-0.21,-0.05,0.34,0.08,0.01,-0.04,
0.552,-0.21,-0.05,0.34,0.08,0.00,-0.04,
0.554,-0.21,-0.05,0.34,0.08,-0.00,-0.05,
0.555,-0.21,-0.05,0.34,0.09,-0.01,-0.05,
0.555,-0.22,-0.08,0.37,0.09,-0.01,-0.05,
0.559,-0.22,-0.08,0.37,0.08,-0.01,-0.06,
0.559,-0.26,-0.12,0.39,0.08,-0.01,-0.06,
0.56,-0.26,-0.12,0.39,0.08,-0.01,-0.06,
0.562,-0.26,-0.12,0.39,0.08,-0.02,-0.06,
0.565,-0.29,-0.12,0.42,0.08,-0.02,-0.06,
0.568,-0.29,-0.12,0.42,0.08,-0.02,-0.07,
0.568,-0.29,-0.12,0.42,0.08,-0.03,-0.07,
0.569,-0.32,-0.14,0.45,0.08,-0.03,-0.07,
