
time,ax,ay,az,wx,wy,wz,
0.38,-0.08,-0.07,-0.02,0.01,-0.04,-0.01,
0.38,-0.07,-0.07,-0.04,0.01,-0.04,-0.01,
0.383,-0.07,-0.07,-0.04,0.01,-0.04,-0.01,
0.385,-0.07,-0.07,-0.04,0.01,-0.04,-0.01,
0.385,-0.10,-0.06,-0.03,0.01,-0.04,-0.01,
0.388,-0.10,-0.06,-0.03,0.01,-0.04,-0.01,
0.39,-0.10,-0.06,-0.03,0.01,-0.04,-0.01,
0.39,-0.07,-0.02,-0.05,0.01,-0.04,-0.01,
0.392,-0.07,-0.02,-0.05,0.01,-0.04,-0.01,
0.395,-0.07,-0.02,-0.05,0.01,-0.04,-0.01,
0.395,-0.04,0.03,-0.05,0.01,-0.04,-0.01,
0.397,-0.04,0.03,-0.05,0.01,-0.04,-0.01,
0.4,-0.02,0.03,-0.05,0.01,-0.04,-0.01,
0.4,-0.02,0.03,-0.05,0.01,-0.04,-0.01,
0.402,-0.02,0.03,-0.05,0.01,-0.04,-0.01,
0.405,-0.02,0.03,-0.05,0.01,-0.04,-0.01,
0.405,-0.00,0.04,-0.07,0.01,-0.04,-0.01,
0.407,-0.00,0.04,-0.07,0.01,-0.04,-0.01,
0.41,0.01,0.05,-0.04,0.01,-0.04,-0.01,
0.41,0.01,0.05,-0.04,0.01,-0.04,-0.01,
0.412,0.01,0.05,-0.04,0.01,-0.04,-0.01,
0.414,0.03,0.03,-0.03,0.01,-0.04,-0.01,
0.415,0.03,0.03,-0.03,0.01,-0.04,-0.01,
0.417,0.03,0.03,-0.03,0.00,-0.04,-0.01,
0.42,0.02,0.03,-0.02,0.00,-0.04,-0.01,
0.42,0.02,0.03,-0.02,0.00,-0.04,-0.01,
0.422,0.02,0.03,-0.02,0.00,-0.04,-0.01,
0.424,0.02,0.03,-0.02,0.00,-0.04,-0.01,
0.424,0.02,0.01,0.01,0.00,-0.04,-0.01,
0.427,0.02,0.01,0.01,0.00,-0.04,-0.01,
0.429,0.02,0.01,0.01,0.00,-0.04,-0.01,
0.429,-0.01,-0.01,0.05,0.00,-0.04,-0.01,
0.432,-0.01,-0.01,0.05,0.00,-0.04,-0.01,
0.434,-0.01,-0.01,0.05,-0.00,-0.03,-0.01,
0.434,-0.02,0.01,0.05,-0.00,-0.03,-0.01,
0.436,-0.02,0.01,0.05,0.00,-0.03,-0.01,
0.439,-0.03,-0.01,0.05,0.00,-0.03,-0.01,
0.439,-0.03,-0.01,0.05,-0.00,-0.03,-0.01,
0.442,-0.03,-0.01,0.05,-0.00,-0.03,-0.01,
0.444,-0.03,-0.01,0.05,-0.00,-0.03,-0.01,
0.445,0.00,-0.02,0.05,-0.00,-0.03,-0.01,
0.446,0.00,-0.02,0.05,-0.00,-0.03,-0.01,
0.449,0.00,-0.02,0.05,-0.00,-0.03,-0.01,
0.449,0.02,-0.02,0.06,-0.00,-0.03,-0.01,
0.451,0.02,-0.02,0.06,-0.00,-0.03,-0.01,
0.453,0.02,-0.02,0.06,-0.00,-0.03,-0.01,
0.454,0.04,-0.05,0.05,-0.00,-0.03,-0.01,
0.456,0.04,-0.05,0.05,-0.00,-0.03,-0.01,
0.458,0.05,-0.07,0.03,-0.00,-0.03,-0.01,
0.459,0.05,-0.07,0.03,-0.01,-0.03,-0.01,
0.461,0.05,-0.07,0.03,-0.00,-0.03,-0.01,
0.463,0.09,-0.09,0.04,-0.00,-0.03,-0.01,
0.463,0.09,-0.09,0.04,-0.00,-0.03,-0.00,
0.466,0.09,-0.09,0.04,-0.00,-0.03,-0.00,
0.468,0.09,-0.09,0.04,0.00,-0.03,-0.00,
0.468,0.10,-0.10,0.03,0.00,-0.03,-0.00,
0.47,0.10,-0.10,0.03,0.00,-0.03,-0.00,
0.473,0.10,-0.10,0.03,0.00,-0.03,-0.00,
0.473,0.10,-0.12,0.02,0.00,-0.03,-0.00,
0.479,0.10,-0.12,0.02,0.00,-0.03,-0.00,
0.48,0.13,-0.12,0.01,0.00,-0.03,-0.00,
0.48,0.13,-0.12,0.01,0.01,-0.03,-0.00,
0.48,0.13,-0.12,0.01,0.01,-0.03,-0.00,
0.484,0.13,-0.10,-0.00,0.01,-0.03,-0.00,
0.484,0.13,-0.10,-0.00,0.01,-0.03,-0.00,
0.486,0.13,-0.10,-0.00,0.01,-0.03,-0.00,
0.489,0.13,-0.10,-0.00,0.01,-0.03,0.00,
0.491,0.15,-0.10,-0.02,0.01,-0.03,0.00,
0.492,0.15,-0.10,-0.02,0.01,-0.02,0.00,
0.494,0.15,-0.10,-0.04,0.01,-0.02,0.00,
0.494,0.15,-0.10,-0.04,0.01,-0.02,0.00,
0.495,0.15,-0.10,-0.04,0.01,-0.03,0.00,
0.497,0.16,-0.07,-0.04,0.01,-0.03,0.00,
0.498,0.16,-0.07,-0.04,0.01,-0.02,0.00,
0.501,0.16,-0.07,-0.04,0.01,-0.02,-0.00,
0.503,0.16,-0.07,-0.04,0.02,-0.02,-0.00,
0.504,0.13,-0.05,-0.06,0.02,-0.02,-0.00,
0.506,0.13,-0.05,-0.06,0.02,-0.03,0.01,
0.525,0.13,-0.05,-0.06,0.02,-0.02,0.00,
0.525,0.10,-0.03,-0.05,0.02,-0.02,0.00,
0.526,0.10,-0.03,-0.05,0.02,-0.01,-0.00,
0.526,0.10,-0.03,-0.05,0.02,-0.02,0.00,
0.526,0.10,-0.04,-0.06,0.02,-0.02,0.00,
0.527,0.10,-0.04,-0.06,0.02,-0.01,0.00,
0.527,0.10,-0.04,-0.06,0.02,-0.01,-0.00,
0.527,0.09,-0.03,-0.07,0.02,-0.01,-0.00,
0.528,0.09,-0.03,-0.07,0.02,-0.01,0.00,
0.528,0.09,-0.00,-0.06,0.02,-0.01,0.00,
0.528,0.09,-0.00,-0.06,0.02,-0.02,0.01,
0.529,0.09,-0.00,-0.06,0.02,-0.01,0.01,
0.529,0.09,-0.00,-0.06,0.02,0.00,-0.00,
0.529,0.07,0.02,-0.04,0.02,0.00,-0.00,
0.53,0.07,0.02,-0.04,0.02,-0.02,0.01,
0.535,0.07,0.02,-0.04,0.02,-0.01,0.00,
0.536,0.07,0.05,-0.06,0.02,-0.01,0.00,
0.536,0.07,0.05,-0.06,0.01,-0.00,-0.00,
0.536,0.07,0.05,-0.06,0.01,-0.01,0.01,
0.537,0.07,0.06,-0.03,0.01,-0.01,0.01,
0.539,0.07,0.06,-0.03,0.01,0.01,0.00,
0.544,0.07,0.06,-0.03,0.01,-0.01,0.01,
0.544,0.08,0.07,-0.05,0.01,-0.01,0.01,
0.544,0.08,0.07,-0.05,0.01,-0.01,0.01,
0.546,0.06,0.09,-0.02,0.01,-0.01,0.01,
0.547,0.06,0.09,-0.02,0.01,-0.01,0.01,
0.548,0.06,0.09,-0.02,0.01,-0.01,0.01,
0.551,0.06,0.10,-0.02,0.01,-0.01,0.01,
0.551,0.06,0.10,-0.02,0.01,-0.01,0.01,
0.553,0.06,0.10,-0.02,0.01,-0.02,0.01,
0.556,0.06,0.10,-0.02,0.01,-0.02,0.01,
0.556,0.04,0.09,0.01,0.01,-0.02,0.01,
0.561,0.04,0.09,0.01,0.01,-0.01,0.01,
0.562,0.04,0.09,0.01,0.01,-0.01,0.01,
0.562,0.05,0.07,0.01,0.01,-0.01,0.01,
0.564,0.05,0.07,0.01,0.01,-0.02,0.01,
0.565,0.05,0.07,0.01,0.01,-0.01,0.00,
0.566,0.05,0.09,0.04,0.01,-0.01,0.00,
0.568,0.05,0.09,0.04,0.01,-0.01,0.00,
0.57,0.05,0.09,0.04,0.01,-0.02,0.00,
0.571,0.06,0.08,0.02,0.01,-0.02,0.00,
0.573,0.06,0.08,0.02,0.01,-0.01,0.00,
0.576,0.02,0.06,0.01,0.01,-0.01,0.00,
0.576,0.02,0.06,0.01,0.01,0.00,-0.00,
0.578,0.02,0.06,0.01,0.01,-0.01,-0.00,
0.581,0.01,0.06,-0.00,0.01,-0.01,-0.00,
0.581,0.01,0.06,-0.00,0.01,-0.01,0.00,
0.584,0.01,0.06,-0.00,0.01,-0.00,-0.01,
0.585,0.01,0.06,-0.00,0.01,-0.01,0.00,
0.585,-0.02,0.02,-0.02,0.01,-0.01,0.00,
0.587,-0.02,0.02,-0.02,0.01,-0.01,0.00,
0.591,-0.02,0.02,-0.02,0.01,-0.01,0.00,
0.591,-0.01,-0.00,-0.01,0.01,-0.01,0.00,
0.593,-0.01,-0.00,-0.01,0.01,-0.00,0.00,
0.595,-0.01,-0.00,-0.01,0.01,0.00,-0.00,
0.595,0.00,-0.02,-0.03,0.01,0.00,-0.00,
0.597,0.00,-0.02,-0.03,0.01,0.00,-0.00,
0.6,0.00,-0.02,-0.03,0.01,0.00,-0.00,
0.6,0.02,-0.06,-0.04,0.01,0.00,-0.00,
0.603,0.02,-0.06,-0.04,0.01,0.00,-0.00,
0.605,0.02,-0.06,-0.04,0.01,0.00,-0.00,
0.605,0.02,-0.07,-0.05,0.01,0.00,-0.00,
0.608,0.02,-0.07,-0.05,0.02,0.00,-0.00,
0.609,0.02,-0.07,-0.05,0.02,0.00,0.00,
0.61,0.02,-0.10,-0.03,0.02,0.00,0.00,
0.612,0.02,-0.10,-0.03,0.02,0.00,-0.00,
0.614,0.02,-0.10,-0.03,0.02,0.00,0.00,
0.615,0.00,-0.10,-0.05,0.02,0.00,0.00,
0.617,0.00,-0.10,-0.05,0.02,0.00,-0.00,
0.62,0.00,-0.10,-0.05,0.02,-0.00,0.00,
0.62,-0.01,-0.08,-0.01,0.02,-0.00,0.00,
0.622,-0.01,-0.08,-0.01,0.02,-0.00,0.00,
0.624,-0.01,-0.08,-0.01,0.03,-0.00,0.00,
0.624,-0.03,-0.05,-0.02,0.03,-0.00,0.00,
0.627,-0.03,-0.05,-0.02,0.03,-0.01,0.01,
0.63,-0.03,-0.05,-0.02,0.03,-0.01,0.00,
0.63,-0.03,-0.02,-0.02,0.03,-0.01,0.00,
0.631,-0.03,-0.02,-0.02,0.03,-0.01,0.00,
0.635,-0.05,0.02,-0.02,0.03,-0.01,0.00,
0.635,-0.05,0.02,-0.02,0.03,-0.01,0.00,
0.637,-0.05,0.02,-0.02,0.02,-0.01,0.01,
0.639,-0.06,0.05,-0.01,0.02,-0.01,0.01,
0.639,-0.06,0.05,-0.01,0.02,-0.01,0.01,
0.642,-0.06,0.05,-0.01,0.03,-0.02,0.01,
0.644,-0.06,0.05,-0.01,0.02,-0.02,0.01,
0.645,-0.07,0.07,0.01,0.02,-0.02,0.01,
0.646,-0.07,0.07,0.01,0.02,-0.02,0.01,
0.649,-0.07,0.07,0.01,0.02,-0.02,0.01,
0.649,-0.07,0.07,-0.00,0.02,-0.02,0.01,
0.651,-0.07,0.07,-0.00,0.02,-0.02,0.01,
0.654,-0.07,0.07,-0.00,0.02,-0.02,0.01,
0.654,-0.05,0.09,0.00,0.02,-0.02,0.01,
0.656,-0.05,0.09,0.00,0.02,-0.02,0.01,
0.659,-0.05,0.09,0.00,0.02,-0.02,0.01,
0.659,-0.05,0.07,-0.01,0.02,-0.02,0.01,
0.661,-0.05,0.07,-0.01,0.01,-0.02,0.01,
0.664,-0.05,0.07,-0.01,0.01,-0.02,0.01,
0.664,-0.03,0.05,0.01,0.01,-0.02,0.01,
0.666,-0.03,0.05,0.01,0.01,-0.02,0.01,
0.668,-0.03,0.05,0.01,0.01,-0.02,0.01,
0.684,-0.05,0.03,0.03,0.01,-0.02,0.01,
0.684,-0.05,0.03,0.03,0.01,-0.02,0.01,
0.684,-0.05,0.03,0.03,0.01,-0.02,0.01,
0.684,-0.02,0.02,0.02,0.01,-0.02,0.01,
0.684,-0.02,0.02,0.02,0.01,-0.02,0.01,
0.685,-0.02,0.02,0.02,0.01,-0.02,0.01,
0.685,-0.01,0.00,0.04,0.01,-0.02,0.01,
0.685,-0.01,0.00,0.04,0.01,-0.02,0.01,
0.685,-0.01,0.00,0.04,0.01,-0.02,0.01,
0.685,0.01,-0.02,0.05,0.01,-0.02,0.01,
0.686,0.01,-0.02,0.05,0.01,-0.02,0.01,
0.69,0.04,-0.03,0.05,0.01,-0.02,0.01,
0.69,0.04,-0.03,0.05,0.01,-0.02,0.01,
0.691,0.04,-0.03,0.05,0.01,-0.02,0.01,
0.693,0.04,-0.03,0.05,0.01,-0.02,0.01,
0.694,0.05,-0.01,0.07,0.01,-0.02,0.01,
0.695,0.05,-0.01,0.07,0.01,-0.02,0.02,
0.698,0.05,-0.01,0.07,0.01,-0.02,0.02,
0.698,0.04,-0.01,0.06,0.01,-0.02,0.02,
0.7,0.04,-0.01,0.06,0.01,-0.02,0.01,
0.703,0.06,0.02,0.04,0.01,-0.02,0.01,
